AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P317,P318,P319,P319A,P320,P203,P204,P205,P206,P207,P208,P209,IMPUTADO,TICUEST01A,CUESTIONARIOREDUCIDO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,10,016772,029,11,06,100105,5,6,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,221.120255937613,443.300978129165,014796,00
2020,10,016772,076,11,03,100105,5,6,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,221.120255937613,443.300978129165,014796,00
2020,10,016772,085,11,03,100105,5,6,03,2,1,2, , ,3,1,2, ,1,17,6, ,2,2,1,221.120255937613,443.300978129165,014796,00
2020,10,016800,316,11,03,100113,5,7,03,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,221.120255937613,443.300978129165,049196,00
2020,10,016800,317,11,03,100113,5,7,03,1,1,2, , ,5,1,2, ,1,12,6, ,2,2,1,221.120255937613,443.300978129165,049196,00
2020,10,016800,319,11,03,100113,5,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,221.120255937613,443.300978129165,049196,00
2020,10,016800,320,11,03,100113,5,7,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,221.120255937613,443.300978129165,049196,00
2020,10,016832,016,11,04,100903,7,6,02,1,2, , , ,3,1,2, ,2,7, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016832,016,11,07,100903,7,6,02,1,2, , , ,10,1,2, ,2,9, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016832,068,12,03,100903,7,6,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016832,068,12,04,100903,7,6,02,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016832,068,22,04,100903,7,6,01,1,2, , , ,3,1,2, ,2,10, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016832,100,11,03,100903,7,6,01,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,146.735876289954,238.270330989769,014865,02
2020,10,016868,048,11,02,110102,2,2,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,317.449583269862,527.845912511018,034152,02
2020,10,016868,048,11,03,110102,2,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,317.449583269862,527.845912511018,034152,02
2020,10,016870,109,11,04,110101,2,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,6.57052812205917,18.3692170538391,034356,00
2020,10,016904,002,11,04,110101,2,2,04,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,75.2481713118874,226.41665608339,034386,02
2020,10,016904,060,11,03,110101,2,2,02,1,1,2, , ,5,1,2, ,2,8, , ,2,2,1,75.2481713118874,226.41665608339,034386,02
2020,10,016933,015,11,04,110204,2,5,04,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,100.330895082517,301.888874777853,033886,00
2020,10,016933,099,11,03,110204,2,5,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,100.330895082517,301.888874777853,033886,00
2020,10,016949,063,11,03,110508,2,2,03,1,1,1,6,3,3,1,2, ,1,14,6, ,2,2,1,100.330895082517,301.888874777853,034044,00
2020,10,017014,002,11,03,110112,2,4,03,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,8.76070416274557,24.4922894051188,034498,00
2020,10,017014,068,11,03,110112,2,4,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,8.76070416274557,24.4922894051188,034498,00
2020,10,017014,112,11,04,110112,2,4,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,8.76070416274557,24.4922894051188,034498,00
2020,10,017137,090,11,03,120101,5,2,03,1,1,2, , ,5,1,2, ,1,15,6, ,2,2,1,40.0508024388326,48.8975608943654,031986,00
2020,10,017137,154,11,04,120101,5,2,01,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,40.0508024388326,48.8975608943654,031986,00
2020,10,017167,043,11,04,120701,5,4,04,1,1,2, , ,5,1,2, ,1,14,6, ,2,2,1,164.162472886528,560.427453918665,030886,00
2020,10,017167,053,11,03,120701,5,4,03,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,164.162472886528,560.427453918665,030886,00
2020,10,017193,050,11,06,120801,5,5,06,1,1,2, , ,5,1,2, ,1,15,6, ,2,2,1,266.923704776285,467.739675031154,030657,02
2020,10,017273,055,11,04,120424,5,6,01,1,1,1,11,7,3,1,2, ,2,10, , ,2,2,1,219.221403598704,440.38465488823,031407,00
2020,10,017292,376,11,01,120604,7,7,01,1,2, , , ,1,1,2, ,1,33,1, ,2,2,1,229.618632769922,501.496202713708,032670,00
2020,10,017333,143,11,04,130105,1,1,02,1,1,1,99,1,3,1,2, ,2,9, , ,2,2,1,498.743977616603,1013.51501068643,045242,00
2020,10,017341,057,11,08,130111,1,1,06,1,1,2, , ,5,1,2, ,2,8, , ,2,2,1,620.336143601061,913.000960403436,010828,00
2020,10,017348,011,11,03,130101,1,1,02,1,1,2, , ,5,1,2, ,1,11, , ,2,2,1,346.182962525761,582.083223239313,010595,00
2020,10,017435,012,11,03,130205,1,4,02,1,1,1,12,3,3,1,2, ,2,9, , ,2,2,1,620.336143601061,913.000960403436,009952,00
2020,10,017440,072,11,03,130403,1,5,02,1,1,1,99,7,5,1,2, ,1,11, , ,2,2,1,620.336143601061,913.000960403436,009732,00
2020,10,017533,039,11,03,130206,1,7,02,1,1,1,11,7,3,1,2, ,2,14,6, ,2,2,1,478.854056417992,429.910585439706,010058,00
2020,10,017533,039,11,04,130206,1,7,02,1,1,1,11,7,3,1,2, ,2,11, , ,2,2,1,478.854056417992,429.910585439706,010058,00
2020,10,017671,060,11,05,140113,1,5,04,1,1,2, , ,5,1,2, ,2,10, , ,2,2,1,272.605567648729,434.174537613841,004122,01
2020,10,017671,060,11,06,140113,1,5,04,1,1,2, , ,5,1,2, ,1,8, , ,2,2,1,272.605567648729,434.174537613841,004122,01
2020,10,017695,027,11,07,140108,1,4,04,1,1,2, , ,5,1,2, ,1,10, , ,2,2,1,397.710524193253,639.464053052925,004020,00
2020,10,017695,089,11,04,140108,1,4,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,397.710524193253,639.464053052925,004020,00
2020,10,017695,171,11,02,140108,1,4,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,397.710524193253,639.464053052925,004020,00
2020,10,017695,171,11,03,140108,1,4,01,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,397.710524193253,639.464053052925,004020,00
2020,10,017770,464,11,03,140301,1,7,03,1,1,2, , ,3,1,1, ,1,15,6, ,2,2,1,239.545183143171,417.219038137422,002945,00
2020,10,017789,099,11,04,150103,8,1,06,1,2, , , ,3,1,1, ,2,10, , ,2,2,1,384.067728512819,720.397856996995,023538,00
2020,10,017789,099,11,05,150103,8,1,06,1,2, , , ,3,1,1, ,1,9, , ,2,2,1,384.067728512819,720.397856996995,023538,00
2020,10,017798,071,11,04,150106,8,1,02,1,1,1,99,7,3,1,2, ,2,10, , ,2,2,1,541.871950141952,773.250221875964,047222,00
2020,10,017822,025,11,06,150142,8,1,05,1,1,2, , ,5,1,2, ,2,10, , ,2,2,1,1486.39504577577,2093.90125777071,028528,02
2020,10,017834,019,11,03,150132,8,1,02,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,1257.70380817365,1991.93898757556,047475,00
2020,10,017834,040,11,01,150132,8,1,01,1,2, , , ,1,1,2, ,2,27,1, ,2,2,1,1257.70380817365,1991.93898757556,047475,00
2020,10,017870,002,11,04,150143,8,1,02,1,1,1,99,3,5,1,2, ,1,14,6, ,2,2,1,834.171797537086,1263.28960653373,028961,00
2020,10,017870,059,11,03,150143,8,1,02,1,1,1,12,7,3,1,2, ,2,9, , ,2,2,1,834.171797537086,1263.28960653373,028961,00
2020,10,017870,078,11,04,150143,8,1,02,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,834.171797537086,1263.28960653373,028961,00
2020,10,017870,097,11,04,150143,8,1,01,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,834.171797537086,1263.28960653373,028961,00
2020,10,017876,081,23,03,150103,8,1,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,1486.39504577577,2093.90125777071,023983,00
2020,10,017893,053,11,05,150114,8,1,04,1,2, , , ,7,1,2, ,2,11, , ,2,2,1,541.871950141952,773.250221875964,029387,00
2020,10,017893,065,11,03,150114,8,1,01,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,541.871950141952,773.250221875964,029387,00
2020,10,017893,065,11,04,150114,8,1,01,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,541.871950141952,773.250221875964,029387,00
2020,10,017893,090,11,04,150114,8,1,02,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,541.871950141952,773.250221875964,029387,00
2020,10,017905,081,11,03,150135,8,1,01,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,1486.39504577577,2093.90125777071,019672,01
2020,10,017905,081,11,04,150135,8,1,02,1,2, , , ,3,1,2, ,2,13,6, ,2,2,1,1486.39504577577,2093.90125777071,019672,01
2020,10,017919,010,11,04,150125,8,1,02,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,1486.39504577577,2093.90125777071,019207,01
2020,10,017919,024,11,04,150125,8,1,01,1,2, , , ,3,1,2, ,2,10, , ,2,2,1,1486.39504577577,2093.90125777071,019207,01
2020,10,017919,065,11,04,150125,8,1,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,1486.39504577577,2093.90125777071,019207,01
2020,10,017919,079,11,05,150125,8,1,06,1,2, , , ,7,1,2, ,1,14,6, ,2,2,1,1486.39504577577,2093.90125777071,019207,01
2020,10,017929,009,11,03,150103,8,1,02,1,1,1,99,1,5,1,2, ,2,10, , ,2,2,1,1257.70380817365,1991.93898757556,024039,03
2020,10,017929,046,11,04,150103,8,1,02,1,1,1,11,5,3,1,2, ,2,9, , ,2,2,1,1257.70380817365,1991.93898757556,024039,03
2020,10,018130,080,11,02,150106,8,1,01,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,625.628848152815,947.467206145839,046909,00
2020,10,018142,010,11,03,150135,8,1,01,1,1,2, , ,5,1,2, ,2,10, , ,2,2,1,834.171797537086,1263.28960653373,019432,00
2020,10,018142,149,11,06,150135,8,1,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,834.171797537086,1263.28960653373,019432,00
2020,10,018160,065,11,03,150118,8,1,01,1,1,1,12,6,3,1,2, ,1,15,6, ,2,2,1,1257.70380817365,1991.93898757556,023278,03
2020,10,018160,065,11,05,150118,8,1,01,1,1,1,12,1,3,1,2, ,2,7, , ,2,2,1,1257.70380817365,1991.93898757556,023278,03
2020,10,018160,076,11,04,150118,8,1,01,1,1,1,12,1,3,1,2, ,1,10, , ,2,2,1,1257.70380817365,1991.93898757556,023278,03
2020,10,018178,029,11,03,150114,8,1,02,1,1,1,12,1,3,1,2, ,1,11, , ,2,2,1,384.067728512819,720.397856996995,029520,02
2020,10,018178,150,11,05,150114,8,1,02,1,1,1,12,1,3,1,2, ,1,8, , ,2,2,1,384.067728512819,720.397856996995,029520,02
2020,10,018202,057,11,06,150142,8,1,04,1,1,2, , ,7,1,2, ,2,15,6, ,2,2,1,1486.39504577577,2093.90125777071,028695,00
2020,10,018214,021,11,03,150118,8,1,01,1,1,1,10,7,3,1,2, ,1,14,6, ,2,2,1,1257.70380817365,1991.93898757556,047553,01
2020,10,018377,023,11,03,150812,2,4,02,1,1,1,11,1,3,1,2, ,2,14,6, ,2,2,1,452.96169166007,870.144666581481,016804,01
2020,10,018377,037,11,03,150812,2,4,01,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,452.96169166007,870.144666581481,016804,01
2020,10,018384,016,11,04,150202,2,4,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,332.44075208277,549.312538621861,016358,00
2020,10,018573,142,33,03,160101,7,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,1.42719686535342,2.15531716584461,007537,00
2020,10,018670,012,11,05,160103,7,5,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,219.353722352124,443.003611141971,008029,01
2020,10,018670,035,11,03,160103,7,5,01,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,219.353722352124,443.003611141971,008029,01
2020,10,018670,047,11,05,160103,7,5,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,219.353722352124,443.003611141971,008029,01
2020,10,018670,047,11,08,160103,7,5,02,1,1,2, , ,7,1,2, ,2,8, , ,2,2,1,219.353722352124,443.003611141971,008029,01
2020,10,018670,058,11,04,160103,7,5,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,219.353722352124,443.003611141971,008029,01
2020,10,018691,024,11,03,160106,7,5,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,387.658400776679,530.975499820556,007951,00
2020,10,018691,061,11,03,160106,7,5,06,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,387.658400776679,530.975499820556,007951,00
2020,10,018715,112,11,03,160201,7,7,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,109.78668250575,162.239274049667,008338,00
2020,10,018715,242,11,04,160201,7,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,109.78668250575,162.239274049667,008338,00
2020,10,018715,243,11,03,160201,7,7,01,1,1,2, , ,3,1,2, ,1,12,6, ,2,2,1,109.78668250575,162.239274049667,008338,00
2020,10,018719,064,11,05,160110,7,7,02,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,007903,00
2020,10,018719,178,11,05,160110,7,7,05,1,2, , , ,3,1,2, ,2,12,6, ,2,2,1,109.78668250575,162.239274049667,007903,00
2020,10,018719,179,11,06,160110,7,7,01,1,1,2, , ,5,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007903,00
2020,10,018719,180,11,05,160110,7,7,10,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,109.78668250575,162.239274049667,007903,00
2020,10,018719,182,11,03,160110,7,7,02,1,2, , , ,3,1,2, ,2,15,6, ,2,2,1,109.78668250575,162.239274049667,007903,00
2020,10,018755,269,11,04,160401,7,7,04,2,2, , , ,3,1,2, ,1,13,6, ,2,2,1,109.78668250575,162.239274049667,008089,00
2020,10,018755,272,11,03,160401,7,7,02,2,2, , , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,008089,00
2020,10,018763,014,11,06,160509,7,8,02,2,1,2, , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,008176,00
2020,10,018763,015,11,04,160509,7,8,02,2,2, , , ,3,1,2, ,1,11, , ,2,2,1,109.78668250575,162.239274049667,008176,00
2020,10,018763,033,11,03,160509,7,8,01,1,2, , , ,3,1,1, ,2,16,6, ,2,2,1,109.78668250575,162.239274049667,008176,00
2020,10,018763,034,11,03,160509,7,8,02,2,2, , , ,3,1,2, ,2,11, , ,2,2,1,109.78668250575,162.239274049667,008176,00
2020,10,018783,006,11,03,170101,7,3,03,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,5.36410827746641,11.1952724161726,039010,01
2020,10,018783,006,11,04,170101,7,3,02,2,2, , , ,3,1,2, ,1,10, , ,2,2,1,5.36410827746641,11.1952724161726,039010,01
2020,10,018849,095,11,04,170103,7,5,02,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,6.96637438632001,14.5393147708143,039046,03
2020,10,018886,002,11,03,180104,3,3,01,1,1,1,11,3,3,1,2, ,1,8, , ,2,2,1,56.7475268276397,112.209385582506,043963,00
2020,10,018886,086,11,05,180104,3,3,03,1,1,2, , ,5,1,2, ,1,8, , ,2,2,1,56.7475268276397,112.209385582506,043963,00
2020,10,018889,104,11,04,180101,3,3,02,1,2, , , ,3,1,2, ,1,10, , ,2,2,1,101.282398529126,178.226276496768,043882,00
2020,10,018924,054,11,04,180101,3,3,04,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,184.760757469254,291.634399391196,043847,00
2020,10,018982,161,11,04,180301,3,3,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,56.7475268276397,112.209385582506,044076,00
2020,10,019050,066,11,03,190109,5,3,02,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,25.7175027480002,87.9671955947016,015916,02
2020,10,019055,043,11,03,190101,5,3,03,1,1,2, , ,5,1,2, ,2,14,6, ,2,2,1,10.8461367451003,14.1739342191376,015964,00
2020,10,019055,076,11,02,190101,5,3,02,1,2, , , ,3,1,2, ,1,15,6, ,2,2,1,10.8461367451003,14.1739342191376,015964,00
2020,10,019116,032,11,04,190306,7,5,04,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,140.595886626872,240.0649523647,016281,01
2020,10,019116,032,11,05,190306,7,5,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,140.595886626872,240.0649523647,016281,01
2020,10,019116,058,11,03,190306,7,5,02,2,1,2, , ,3,1,2, ,2,10, , ,2,2,1,140.595886626872,240.0649523647,016281,01
2020,10,019160,018,11,03,190302,7,7,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,69.759018697971,145.326160854763,016203,00
2020,10,019160,019,11,02,190302,7,7,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,69.759018697971,145.326160854763,016203,00
2020,10,019181,034,11,05,200104,1,2,05,1,2, , , ,3,1,2, ,2,15,6, ,2,2,1,46.4825306420109,67.2740800860793,048200,00
2020,10,019191,063,11,04,200104,1,2,04,1,2, , , ,3,1,2, ,1,14,6, ,2,2,1,536.94273168376,808.487064602813,001726,02
2020,10,019191,063,11,06,200104,1,2,02,1,1,1,12,7,3,1,2, ,1,10, , ,2,2,1,536.94273168376,808.487064602813,001726,02
2020,10,019191,090,11,05,200104,1,2,02,1,1,1,12,7,3,1,2, ,2,9, , ,2,2,1,536.94273168376,808.487064602813,001726,02
2020,10,019253,013,11,03,200501,1,3,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,536.94273168376,808.487064602813,000679,00
2020,10,019253,059,11,02,200501,1,3,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,536.94273168376,808.487064602813,000679,00
2020,10,019253,070,11,03,200501,1,3,03,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,536.94273168376,808.487064602813,000679,00
2020,10,019342,101,11,05,200601,1,2,05,1,2, , , ,5,1,2, ,2,16,6, ,2,2,1,179.177108712383,321.426916069936,000849,00
2020,10,019395,038,11,03,200607,1,8,03,1,2, , , ,3,1,2, ,2,12,6, ,2,2,1,296.431847506504,413.914539225935,001061,00
2020,10,019410,024,11,05,200111,1,7,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,296.431847506504,413.914539225935,002121,00
2020,10,019462,127,11,03,211101,6,2,01,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,4.62366976465589,13.7387882581159,040322,00
2020,10,019506,035,11,05,211101,6,2,05,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,186.897702589914,323.859084382028,046199,00
2020,10,019506,083,11,03,211101,6,2,01,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,186.897702589914,323.859084382028,046199,00
2020,10,019545,271,11,05,210201,6,7,05,2,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,348.599068116117,675.062045820957,039555,00
2020,10,019545,271,11,07,210201,6,7,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,348.599068116117,675.062045820957,039555,00
2020,10,019545,273,11,02,210201,6,7,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,348.599068116117,675.062045820957,039555,00
2020,10,019639,024,11,03,220101,7,3,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,87.0516339206661,142.71393704009,008637,00
2020,10,019639,142,11,04,220101,7,3,01,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,87.0516339206661,142.71393704009,008637,00
2020,10,019639,142,11,05,220101,7,3,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,87.0516339206661,142.71393704009,008637,00
2020,10,019726,006,11,03,220909,7,2,02,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,87.0516339206661,142.71393704009,045215,00
2020,10,019726,022,11,05,220909,7,2,05,1,1,2, , ,7,1,2, ,1,15,6, ,2,2,1,87.0516339206661,142.71393704009,045215,00
2020,10,019768,021,11,02,221005,7,5,02,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,134.051342375486,215.503776413951,009152,01
2020,10,019814,166,11,03,221002,7,7,03,1,1,2, , ,3,1,2, ,1,14,6, ,2,2,1,139.157465795499,224.094220903988,009203,00
2020,10,019833,016,11,02,230110,3,2,01,1,2, , , ,3,1,2, ,2,15,6, ,2,2,1,393.735120780538,652.737179627856,044642,00
2020,10,019843,083,11,02,230104,3,2,01,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,393.735120780538,652.737179627856,044318,00
2020,10,019843,083,11,03,230104,3,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,393.735120780538,652.737179627856,044318,00
2020,10,019861,099,11,02,230101,3,2,01,1,1,2, , ,3,1,2, ,2,15,6, ,2,2,1,51.8037708980405,102.914475725126,046673,00
2020,10,019917,002,11,02,230108,3,2,01,2,2, , , ,3,1,2, ,2,9, , ,2,2,1,6.6921072988586,13.7177431488638,044366,00
2020,10,020040,037,11,03,230201,6,6,03,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,101.583434570767,236.69675175342,044186,00
2020,10,020103,002,11,03,240201,1,5,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,70.01434021589,100.62826252387,000006,01
2020,10,020103,020,11,05,240201,1,5,02,1,2, , , ,3,1,2, ,1,12,6, ,2,2,1,70.01434021589,100.62826252387,000006,01
2020,10,020103,055,11,04,240201,1,5,01,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,70.01434021589,100.62826252387,000006,01
2020,10,020111,052,11,04,240302,1,5,01,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,229.298919761599,308.832242030587,000325,00
2020,10,020111,073,11,03,240302,1,5,03,1,1,2, , ,3,1,2, ,2,14,6, ,2,2,1,229.298919761599,308.832242030587,000325,00
2020,10,020111,116,11,03,240302,1,5,02,1,1,1,8,5,3,1,2, ,2,9, , ,2,2,1,229.298919761599,308.832242030587,000325,00
2020,10,020189,080,11,09,250101,7,2,05,1,1,2, , ,7,1,2, ,1,11, , ,2,2,1,275.828537022118,379.820044733836,049288,00
2020,10,020189,093,11,03,250101,7,2,02,1,1,1,12,3,3,1,2, ,2,11, , ,2,2,1,275.828537022118,379.820044733836,049288,00
2020,10,020189,107,11,03,250101,7,2,03,1,1,2, , ,3,1,2, ,1,16,6, ,2,2,1,275.828537022118,379.820044733836,049288,00
2020,10,020200,151,11,03,250101,7,2,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,22.5374944863069,45.7096401035786,015456,00
2020,10,020200,151,11,04,250101,7,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,22.5374944863069,45.7096401035786,015456,00
2020,10,020246,017,11,05,250105,7,2,05,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,275.828537022118,379.820044733836,045565,01
2020,10,020292,033,11,04,250202,7,5,02,1,1,2, , ,3,1,2, ,2,9, , ,2,2,1,30.0499926484093,60.9461869511288,015730,00
2020,10,020292,090,11,03,250202,7,5,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,30.0499926484093,60.9461869511288,015730,00
2020,10,020292,090,11,04,250202,7,5,01,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,30.0499926484093,60.9461869511288,015730,00
2020,10,020292,104,11,02,250202,7,5,02,1,1,2, , ,3,1,2, ,1,15,6, ,2,2,1,30.0499926484093,60.9461869511288,015730,00
2020,10,020325,021,11,04,250203,7,8,01,1,1,2, , ,3,1,2, ,2,10, , ,2,2,1,59.5511311520509,97.310646593382,015718,00
2020,10,020325,022,11,03,250203,7,8,02,1,1,2, , ,3,1,2, ,1,11, , ,2,2,1,59.5511311520509,97.310646593382,015718,00
2020,10,020325,061,11,04,250203,7,8,02,1,1,2, , ,5,1,2, ,1,10, , ,2,2,1,59.5511311520509,97.310646593382,015718,00
2020,10,020325,061,11,05,250203,7,8,02,1,1,2, , ,5,1,2, ,1,9, , ,2,2,1,59.5511311520509,97.310646593382,015718,00
2020,10,020328,022,11,04,250301,7,8,02,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,59.5511311520509,97.310646593382,015153,00
2020,10,020328,024,11,04,250301,7,8,04,1,1,2, , ,7,1,2, ,1,15,6, ,2,2,1,59.5511311520509,97.310646593382,015153,00
2020,10,020328,056,11,09,250301,7,8,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,59.5511311520509,97.310646593382,015153,00
2020,10,020328,056,11,10,250301,7,8,01,1,1,2, , ,3,1,2, ,2,8, , ,2,2,1,59.5511311520509,97.310646593382,015153,00
2020,10,020343,022,11,03,250301,7,7,02,1,1,2, , ,3,1,2, ,1,16,6, ,2,2,1,59.5511311520509,97.310646593382,015140,00
2020,10,020343,022,11,05,250301,7,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,2,1,59.5511311520509,97.310646593382,015140,00
2020,10,020343,024,11,04,250301,7,7,02,1,1,2, , ,3,1,2, ,1,10, , ,2,2,1,59.5511311520509,97.310646593382,015140,00
2020,10,020343,147,11,04,250301,7,7,01,1,1,2, , ,3,1,1, ,1,9, , ,2,2,1,59.5511311520509,97.310646593382,015140,00
2020,11,005065,004,11,02,010109,4,5,02,1,2, , , ,3,1,2, ,1,14,6, ,2,2,1,277.767854050315,326.118473338135,007154,00
2020,11,005065,004,11,03,010109,4,5,01,2,2, , , ,3,1,2, ,2,11, , ,2,2,1,277.767854050315,326.118473338135,007154,00
2020,11,005065,004,11,04,010109,4,5,01,1,2, , , ,3,1,2, ,1,9, , ,2,2,1,277.767854050315,326.118473338135,007154,00
2020,11,005076,016,11,04,010401,7,7,01,1,1,2, , ,3,1,2, ,2,11, , ,2,2,1,61.6017945845661,135.537257102148,006501,00
2020,11,005076,016,11,05,010401,7,7,01,1,1,2, , ,3,1,2, ,1,8, , ,2,2,1,61.6017945845661,135.537257102148,006501,00
2020,11,005076,061,11,03,010401,7,7,01,1,1,2, , ,3,1,1, ,2,15,6, ,2,2,1,61.6017945845661,135.537257102148,006501,00
2020,11,005076,063,11,03,010401,7,7,02,1,2, , , ,3,1,2, ,2,8, , ,2,2,1,61.6017945845661,135.537257102148,006501,00
2020,11,005108,068,11,03,010702,7,7,03,1,2, , , ,11,1,2, ,2,14,6, ,2,2,1,61.6017945845661,135.537257102148,006802,00
2020,11,005108,155,11,03,010702,7,7,02,1,2, , , ,3,1,2, ,2,11, , ,2,2,1,61.6017945845661,135.537257102148,006802,00
2020,11,005108,167,11,03,010702,7,7,02,1,2, , , ,3,1,2, ,2,10, , ,2,2,1,61.6017945845661,135.537257102148,006802,00
2020,11,005108,167,11,04,010702,7,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,2,1,61.6017945845661,135.537257102148,006802,00
2020,11,005119,048,11,04,010705,7,7,01,2,2, , , ,3,1,2, ,2,11, , ,2,2,1,61.6017945845661,135.537257102148,006869,00
2020,11,005119,048,11,05,010705,7,7,01,1,1,1,12,4,3,1,2, ,1,8, , ,2,2,1,61.6017945845661,135.537257102148,006869,00
